mode_value,landuse_name,s1_name,s2_name
17,ROIs1158_spring/lc_115/ROIs1158_spring_lc_115_p99.tif,ROIs1158_spring/s1_115/ROIs1158_spring_s1_115_p99.tif,ROIs1158_spring/s2_115/ROIs1158_spring_s2_115_p99.tif
17,ROIs1868_summer/lc_31/ROIs1868_summer_lc_31_p102.tif,ROIs1868_summer/s1_31/ROIs1868_summer_s1_31_p102.tif,ROIs1868_summer/s2_31/ROIs1868_summer_s2_31_p102.tif
17,ROIs2017_winter/lc_29/ROIs2017_winter_lc_29_p8.tif,ROIs2017_winter/s1_29/ROIs2017_winter_s1_29_p8.tif,ROIs2017_winter/s2_29/ROIs2017_winter_s2_29_p8.tif
11,ROIs1868_summer/lc_40/ROIs1868_summer_lc_40_p165.tif,ROIs1868_summer/s1_40/ROIs1868_summer_s1_40_p165.tif,ROIs1868_summer/s2_40/ROIs1868_summer_s2_40_p165.tif
14,ROIs1970_fall/lc_144/ROIs1970_fall_lc_144_p305.tif,ROIs1970_fall/s1_144/ROIs1970_fall_s1_144_p305.tif,ROIs1970_fall/s2_144/ROIs1970_fall_s2_144_p305.tif
14,ROIs1158_spring/lc_115/ROIs1158_spring_lc_115_p496.tif,ROIs1158_spring/s1_115/ROIs1158_spring_s1_115_p496.tif,ROIs1158_spring/s2_115/ROIs1158_spring_s2_115_p496.tif
17,ROIs1158_spring/lc_110/ROIs1158_spring_lc_110_p794.tif,ROIs1158_spring/s1_110/ROIs1158_spring_s1_110_p794.tif,ROIs1158_spring/s2_110/ROIs1158_spring_s2_110_p794.tif
2,ROIs1158_spring/lc_15/ROIs1158_spring_lc_15_p334.tif,ROIs1158_spring/s1_15/ROIs1158_spring_s1_15_p334.tif,ROIs1158_spring/s2_15/ROIs1158_spring_s2_15_p334.tif
13,ROIs1868_summer/lc_137/ROIs1868_summer_lc_137_p562.tif,ROIs1868_summer/s1_137/ROIs1868_summer_s1_137_p562.tif,ROIs1868_summer/s2_137/ROIs1868_summer_s2_137_p562.tif
2,ROIs1868_summer/lc_113/ROIs1868_summer_lc_113_p159.tif,ROIs1868_summer/s1_113/ROIs1868_summer_s1_113_p159.tif,ROIs1868_summer/s2_113/ROIs1868_summer_s2_113_p159.tif
9,ROIs1868_summer/lc_15/ROIs1868_summer_lc_15_p601.tif,ROIs1868_summer/s1_15/ROIs1868_summer_s1_15_p601.tif,ROIs1868_summer/s2_15/ROIs1868_summer_s2_15_p601.tif
13,ROIs1158_spring/lc_141/ROIs1158_spring_lc_141_p509.tif,ROIs1158_spring/s1_141/ROIs1158_spring_s1_141_p509.tif,ROIs1158_spring/s2_141/ROIs1158_spring_s2_141_p509.tif
9,ROIs1868_summer/lc_40/ROIs1868_summer_lc_40_p238.tif,ROIs1868_summer/s1_40/ROIs1868_summer_s1_40_p238.tif,ROIs1868_summer/s2_40/ROIs1868_summer_s2_40_p238.tif
13,ROIs1970_fall/lc_116/ROIs1970_fall_lc_116_p414.tif,ROIs1970_fall/s1_116/ROIs1970_fall_s1_116_p414.tif,ROIs1970_fall/s2_116/ROIs1970_fall_s2_116_p414.tif
13,ROIs1868_summer/lc_121/ROIs1868_summer_lc_121_p446.tif,ROIs1868_summer/s1_121/ROIs1868_summer_s1_121_p446.tif,ROIs1868_summer/s2_121/ROIs1868_summer_s2_121_p446.tif
10,ROIs1868_summer/lc_63/ROIs1868_summer_lc_63_p185.tif,ROIs1868_summer/s1_63/ROIs1868_summer_s1_63_p185.tif,ROIs1868_summer/s2_63/ROIs1868_summer_s2_63_p185.tif
17,ROIs1868_summer/lc_120/ROIs1868_summer_lc_120_p60.tif,ROIs1868_summer/s1_120/ROIs1868_summer_s1_120_p60.tif,ROIs1868_summer/s2_120/ROIs1868_summer_s2_120_p60.tif
13,ROIs1158_spring/lc_140/ROIs1158_spring_lc_140_p645.tif,ROIs1158_spring/s1_140/ROIs1158_spring_s1_140_p645.tif,ROIs1158_spring/s2_140/ROIs1158_spring_s2_140_p645.tif
8,ROIs1158_spring/lc_75/ROIs1158_spring_lc_75_p208.tif,ROIs1158_spring/s1_75/ROIs1158_spring_s1_75_p208.tif,ROIs1158_spring/s2_75/ROIs1158_spring_s2_75_p208.tif
9,ROIs1970_fall/lc_37/ROIs1970_fall_lc_37_p313.tif,ROIs1970_fall/s1_37/ROIs1970_fall_s1_37_p313.tif,ROIs1970_fall/s2_37/ROIs1970_fall_s2_37_p313.tif
8,ROIs1970_fall/lc_20/ROIs1970_fall_lc_20_p630.tif,ROIs1970_fall/s1_20/ROIs1970_fall_s1_20_p630.tif,ROIs1970_fall/s2_20/ROIs1970_fall_s2_20_p630.tif
8,ROIs2017_winter/lc_42/ROIs2017_winter_lc_42_p418.tif,ROIs2017_winter/s1_42/ROIs2017_winter_s1_42_p418.tif,ROIs2017_winter/s2_42/ROIs2017_winter_s2_42_p418.tif
8,ROIs1158_spring/lc_75/ROIs1158_spring_lc_75_p718.tif,ROIs1158_spring/s1_75/ROIs1158_spring_s1_75_p718.tif,ROIs1158_spring/s2_75/ROIs1158_spring_s2_75_p718.tif
11,ROIs1158_spring/lc_39/ROIs1158_spring_lc_39_p532.tif,ROIs1158_spring/s1_39/ROIs1158_spring_s1_39_p532.tif,ROIs1158_spring/s2_39/ROIs1158_spring_s2_39_p532.tif
11,ROIs1970_fall/lc_91/ROIs1970_fall_lc_91_p242.tif,ROIs1970_fall/s1_91/ROIs1970_fall_s1_91_p242.tif,ROIs1970_fall/s2_91/ROIs1970_fall_s2_91_p242.tif
12,ROIs1868_summer/lc_87/ROIs1868_summer_lc_87_p723.tif,ROIs1868_summer/s1_87/ROIs1868_summer_s1_87_p723.tif,ROIs1868_summer/s2_87/ROIs1868_summer_s2_87_p723.tif
17,ROIs1868_summer/lc_123/ROIs1868_summer_lc_123_p487.tif,ROIs1868_summer/s1_123/ROIs1868_summer_s1_123_p487.tif,ROIs1868_summer/s2_123/ROIs1868_summer_s2_123_p487.tif
12,ROIs1868_summer/lc_142/ROIs1868_summer_lc_142_p253.tif,ROIs1868_summer/s1_142/ROIs1868_summer_s1_142_p253.tif,ROIs1868_summer/s2_142/ROIs1868_summer_s2_142_p253.tif
8,ROIs2017_winter/lc_121/ROIs2017_winter_lc_121_p615.tif,ROIs2017_winter/s1_121/ROIs2017_winter_s1_121_p615.tif,ROIs2017_winter/s2_121/ROIs2017_winter_s2_121_p615.tif
8,ROIs1868_summer/lc_90/ROIs1868_summer_lc_90_p177.tif,ROIs1868_summer/s1_90/ROIs1868_summer_s1_90_p177.tif,ROIs1868_summer/s2_90/ROIs1868_summer_s2_90_p177.tif
8,ROIs2017_winter/lc_59/ROIs2017_winter_lc_59_p669.tif,ROIs2017_winter/s1_59/ROIs2017_winter_s1_59_p669.tif,ROIs2017_winter/s2_59/ROIs2017_winter_s2_59_p669.tif
8,ROIs1970_fall/lc_42/ROIs1970_fall_lc_42_p552.tif,ROIs1970_fall/s1_42/ROIs1970_fall_s1_42_p552.tif,ROIs1970_fall/s2_42/ROIs1970_fall_s2_42_p552.tif
9,ROIs1158_spring/lc_21/ROIs1158_spring_lc_21_p760.tif,ROIs1158_spring/s1_21/ROIs1158_spring_s1_21_p760.tif,ROIs1158_spring/s2_21/ROIs1158_spring_s2_21_p760.tif
17,ROIs1868_summer/lc_146/ROIs1868_summer_lc_146_p713.tif,ROIs1868_summer/s1_146/ROIs1868_summer_s1_146_p713.tif,ROIs1868_summer/s2_146/ROIs1868_summer_s2_146_p713.tif
12,ROIs2017_winter/lc_103/ROIs2017_winter_lc_103_p222.tif,ROIs2017_winter/s1_103/ROIs2017_winter_s1_103_p222.tif,ROIs2017_winter/s2_103/ROIs2017_winter_s2_103_p222.tif
17,ROIs1158_spring/lc_26/ROIs1158_spring_lc_26_p352.tif,ROIs1158_spring/s1_26/ROIs1158_spring_s1_26_p352.tif,ROIs1158_spring/s2_26/ROIs1158_spring_s2_26_p352.tif
9,ROIs1970_fall/lc_39/ROIs1970_fall_lc_39_p241.tif,ROIs1970_fall/s1_39/ROIs1970_fall_s1_39_p241.tif,ROIs1970_fall/s2_39/ROIs1970_fall_s2_39_p241.tif
14,ROIs1868_summer/lc_102/ROIs1868_summer_lc_102_p262.tif,ROIs1868_summer/s1_102/ROIs1868_summer_s1_102_p262.tif,ROIs1868_summer/s2_102/ROIs1868_summer_s2_102_p262.tif
10,ROIs1158_spring/lc_127/ROIs1158_spring_lc_127_p182.tif,ROIs1158_spring/s1_127/ROIs1158_spring_s1_127_p182.tif,ROIs1158_spring/s2_127/ROIs1158_spring_s2_127_p182.tif
10,ROIs1970_fall/lc_128/ROIs1970_fall_lc_128_p779.tif,ROIs1970_fall/s1_128/ROIs1970_fall_s1_128_p779.tif,ROIs1970_fall/s2_128/ROIs1970_fall_s2_128_p779.tif
2,ROIs1868_summer/lc_86/ROIs1868_summer_lc_86_p440.tif,ROIs1868_summer/s1_86/ROIs1868_summer_s1_86_p440.tif,ROIs1868_summer/s2_86/ROIs1868_summer_s2_86_p440.tif
11,ROIs1158_spring/lc_1/ROIs1158_spring_lc_1_p630.tif,ROIs1158_spring/s1_1/ROIs1158_spring_s1_1_p630.tif,ROIs1158_spring/s2_1/ROIs1158_spring_s2_1_p630.tif
10,ROIs1970_fall/lc_36/ROIs1970_fall_lc_36_p592.tif,ROIs1970_fall/s1_36/ROIs1970_fall_s1_36_p592.tif,ROIs1970_fall/s2_36/ROIs1970_fall_s2_36_p592.tif
14,ROIs2017_winter/lc_116/ROIs2017_winter_lc_116_p633.tif,ROIs2017_winter/s1_116/ROIs2017_winter_s1_116_p633.tif,ROIs2017_winter/s2_116/ROIs2017_winter_s2_116_p633.tif
17,ROIs1970_fall/lc_109/ROIs1970_fall_lc_109_p471.tif,ROIs1970_fall/s1_109/ROIs1970_fall_s1_109_p471.tif,ROIs1970_fall/s2_109/ROIs1970_fall_s2_109_p471.tif
9,ROIs1158_spring/lc_41/ROIs1158_spring_lc_41_p693.tif,ROIs1158_spring/s1_41/ROIs1158_spring_s1_41_p693.tif,ROIs1158_spring/s2_41/ROIs1158_spring_s2_41_p693.tif
13,ROIs1970_fall/lc_122/ROIs1970_fall_lc_122_p832.tif,ROIs1970_fall/s1_122/ROIs1970_fall_s1_122_p832.tif,ROIs1970_fall/s2_122/ROIs1970_fall_s2_122_p832.tif
9,ROIs2017_winter/lc_22/ROIs2017_winter_lc_22_p564.tif,ROIs2017_winter/s1_22/ROIs2017_winter_s1_22_p564.tif,ROIs2017_winter/s2_22/ROIs2017_winter_s2_22_p564.tif
17,ROIs1970_fall/lc_112/ROIs1970_fall_lc_112_p553.tif,ROIs1970_fall/s1_112/ROIs1970_fall_s1_112_p553.tif,ROIs1970_fall/s2_112/ROIs1970_fall_s2_112_p553.tif
10,ROIs2017_winter/lc_27/ROIs2017_winter_lc_27_p881.tif,ROIs2017_winter/s1_27/ROIs2017_winter_s1_27_p881.tif,ROIs2017_winter/s2_27/ROIs2017_winter_s2_27_p881.tif
9,ROIs1158_spring/lc_123/ROIs1158_spring_lc_123_p518.tif,ROIs1158_spring/s1_123/ROIs1158_spring_s1_123_p518.tif,ROIs1158_spring/s2_123/ROIs1158_spring_s2_123_p518.tif
8,ROIs1970_fall/lc_33/ROIs1970_fall_lc_33_p592.tif,ROIs1970_fall/s1_33/ROIs1970_fall_s1_33_p592.tif,ROIs1970_fall/s2_33/ROIs1970_fall_s2_33_p592.tif
11,ROIs1158_spring/lc_134/ROIs1158_spring_lc_134_p707.tif,ROIs1158_spring/s1_134/ROIs1158_spring_s1_134_p707.tif,ROIs1158_spring/s2_134/ROIs1158_spring_s2_134_p707.tif
11,ROIs2017_winter/lc_138/ROIs2017_winter_lc_138_p627.tif,ROIs2017_winter/s1_138/ROIs2017_winter_s1_138_p627.tif,ROIs2017_winter/s2_138/ROIs2017_winter_s2_138_p627.tif
17,ROIs1158_spring/lc_123/ROIs1158_spring_lc_123_p101.tif,ROIs1158_spring/s1_123/ROIs1158_spring_s1_123_p101.tif,ROIs1158_spring/s2_123/ROIs1158_spring_s2_123_p101.tif
8,ROIs1970_fall/lc_30/ROIs1970_fall_lc_30_p194.tif,ROIs1970_fall/s1_30/ROIs1970_fall_s1_30_p194.tif,ROIs1970_fall/s2_30/ROIs1970_fall_s2_30_p194.tif
2,ROIs1868_summer/lc_86/ROIs1868_summer_lc_86_p241.tif,ROIs1868_summer/s1_86/ROIs1868_summer_s1_86_p241.tif,ROIs1868_summer/s2_86/ROIs1868_summer_s2_86_p241.tif
9,ROIs1970_fall/lc_85/ROIs1970_fall_lc_85_p131.tif,ROIs1970_fall/s1_85/ROIs1970_fall_s1_85_p131.tif,ROIs1970_fall/s2_85/ROIs1970_fall_s2_85_p131.tif
14,ROIs1158_spring/lc_100/ROIs1158_spring_lc_100_p700.tif,ROIs1158_spring/s1_100/ROIs1158_spring_s1_100_p700.tif,ROIs1158_spring/s2_100/ROIs1158_spring_s2_100_p700.tif
9,ROIs1158_spring/lc_58/ROIs1158_spring_lc_58_p179.tif,ROIs1158_spring/s1_58/ROIs1158_spring_s1_58_p179.tif,ROIs1158_spring/s2_58/ROIs1158_spring_s2_58_p179.tif
13,ROIs1868_summer/lc_104/ROIs1868_summer_lc_104_p472.tif,ROIs1868_summer/s1_104/ROIs1868_summer_s1_104_p472.tif,ROIs1868_summer/s2_104/ROIs1868_summer_s2_104_p472.tif
12,ROIs1158_spring/lc_120/ROIs1158_spring_lc_120_p419.tif,ROIs1158_spring/s1_120/ROIs1158_spring_s1_120_p419.tif,ROIs1158_spring/s2_120/ROIs1158_spring_s2_120_p419.tif
17,ROIs1970_fall/lc_41/ROIs1970_fall_lc_41_p613.tif,ROIs1970_fall/s1_41/ROIs1970_fall_s1_41_p613.tif,ROIs1970_fall/s2_41/ROIs1970_fall_s2_41_p613.tif
12,ROIs1868_summer/lc_126/ROIs1868_summer_lc_126_p227.tif,ROIs1868_summer/s1_126/ROIs1868_summer_s1_126_p227.tif,ROIs1868_summer/s2_126/ROIs1868_summer_s2_126_p227.tif
17,ROIs1970_fall/lc_109/ROIs1970_fall_lc_109_p96.tif,ROIs1970_fall/s1_109/ROIs1970_fall_s1_109_p96.tif,ROIs1970_fall/s2_109/ROIs1970_fall_s2_109_p96.tif
2,ROIs1158_spring/lc_15/ROIs1158_spring_lc_15_p60.tif,ROIs1158_spring/s1_15/ROIs1158_spring_s1_15_p60.tif,ROIs1158_spring/s2_15/ROIs1158_spring_s2_15_p60.tif
8,ROIs2017_winter/lc_116/ROIs2017_winter_lc_116_p95.tif,ROIs2017_winter/s1_116/ROIs2017_winter_s1_116_p95.tif,ROIs2017_winter/s2_116/ROIs2017_winter_s2_116_p95.tif
2,ROIs1970_fall/lc_88/ROIs1970_fall_lc_88_p456.tif,ROIs1970_fall/s1_88/ROIs1970_fall_s1_88_p456.tif,ROIs1970_fall/s2_88/ROIs1970_fall_s2_88_p456.tif
9,ROIs1970_fall/lc_39/ROIs1970_fall_lc_39_p191.tif,ROIs1970_fall/s1_39/ROIs1970_fall_s1_39_p191.tif,ROIs1970_fall/s2_39/ROIs1970_fall_s2_39_p191.tif
2,ROIs1970_fall/lc_122/ROIs1970_fall_lc_122_p164.tif,ROIs1970_fall/s1_122/ROIs1970_fall_s1_122_p164.tif,ROIs1970_fall/s2_122/ROIs1970_fall_s2_122_p164.tif
10,ROIs1158_spring/lc_44/ROIs1158_spring_lc_44_p661.tif,ROIs1158_spring/s1_44/ROIs1158_spring_s1_44_p661.tif,ROIs1158_spring/s2_44/ROIs1158_spring_s2_44_p661.tif
11,ROIs1868_summer/lc_40/ROIs1868_summer_lc_40_p798.tif,ROIs1868_summer/s1_40/ROIs1868_summer_s1_40_p798.tif,ROIs1868_summer/s2_40/ROIs1868_summer_s2_40_p798.tif
13,ROIs1970_fall/lc_104/ROIs1970_fall_lc_104_p705.tif,ROIs1970_fall/s1_104/ROIs1970_fall_s1_104_p705.tif,ROIs1970_fall/s2_104/ROIs1970_fall_s2_104_p705.tif
12,ROIs1868_summer/lc_125/ROIs1868_summer_lc_125_p227.tif,ROIs1868_summer/s1_125/ROIs1868_summer_s1_125_p227.tif,ROIs1868_summer/s2_125/ROIs1868_summer_s2_125_p227.tif
8,ROIs1970_fall/lc_125/ROIs1970_fall_lc_125_p838.tif,ROIs1970_fall/s1_125/ROIs1970_fall_s1_125_p838.tif,ROIs1970_fall/s2_125/ROIs1970_fall_s2_125_p838.tif
12,ROIs1158_spring/lc_119/ROIs1158_spring_lc_119_p209.tif,ROIs1158_spring/s1_119/ROIs1158_spring_s1_119_p209.tif,ROIs1158_spring/s2_119/ROIs1158_spring_s2_119_p209.tif
10,ROIs1868_summer/lc_33/ROIs1868_summer_lc_33_p297.tif,ROIs1868_summer/s1_33/ROIs1868_summer_s1_33_p297.tif,ROIs1868_summer/s2_33/ROIs1868_summer_s2_33_p297.tif
12,ROIs1158_spring/lc_132/ROIs1158_spring_lc_132_p772.tif,ROIs1158_spring/s1_132/ROIs1158_spring_s1_132_p772.tif,ROIs1158_spring/s2_132/ROIs1158_spring_s2_132_p772.tif
17,ROIs2017_winter/lc_29/ROIs2017_winter_lc_29_p734.tif,ROIs2017_winter/s1_29/ROIs2017_winter_s1_29_p734.tif,ROIs2017_winter/s2_29/ROIs2017_winter_s2_29_p734.tif
12,ROIs1158_spring/lc_148/ROIs1158_spring_lc_148_p432.tif,ROIs1158_spring/s1_148/ROIs1158_spring_s1_148_p432.tif,ROIs1158_spring/s2_148/ROIs1158_spring_s2_148_p432.tif
14,ROIs1868_summer/lc_102/ROIs1868_summer_lc_102_p538.tif,ROIs1868_summer/s1_102/ROIs1868_summer_s1_102_p538.tif,ROIs1868_summer/s2_102/ROIs1868_summer_s2_102_p538.tif
11,ROIs1868_summer/lc_76/ROIs1868_summer_lc_76_p237.tif,ROIs1868_summer/s1_76/ROIs1868_summer_s1_76_p237.tif,ROIs1868_summer/s2_76/ROIs1868_summer_s2_76_p237.tif
8,ROIs2017_winter/lc_121/ROIs2017_winter_lc_121_p188.tif,ROIs2017_winter/s1_121/ROIs2017_winter_s1_121_p188.tif,ROIs2017_winter/s2_121/ROIs2017_winter_s2_121_p188.tif
2,ROIs1158_spring/lc_39/ROIs1158_spring_lc_39_p474.tif,ROIs1158_spring/s1_39/ROIs1158_spring_s1_39_p474.tif,ROIs1158_spring/s2_39/ROIs1158_spring_s2_39_p474.tif
17,ROIs1158_spring/lc_115/ROIs1158_spring_lc_115_p86.tif,ROIs1158_spring/s1_115/ROIs1158_spring_s1_115_p86.tif,ROIs1158_spring/s2_115/ROIs1158_spring_s2_115_p86.tif
8,ROIs1970_fall/lc_36/ROIs1970_fall_lc_36_p247.tif,ROIs1970_fall/s1_36/ROIs1970_fall_s1_36_p247.tif,ROIs1970_fall/s2_36/ROIs1970_fall_s2_36_p247.tif
13,ROIs2017_winter/lc_108/ROIs2017_winter_lc_108_p589.tif,ROIs2017_winter/s1_108/ROIs2017_winter_s1_108_p589.tif,ROIs2017_winter/s2_108/ROIs2017_winter_s2_108_p589.tif
14,ROIs2017_winter/lc_116/ROIs2017_winter_lc_116_p315.tif,ROIs2017_winter/s1_116/ROIs2017_winter_s1_116_p315.tif,ROIs2017_winter/s2_116/ROIs2017_winter_s2_116_p315.tif
8,ROIs1970_fall/lc_30/ROIs1970_fall_lc_30_p44.tif,ROIs1970_fall/s1_30/ROIs1970_fall_s1_30_p44.tif,ROIs1970_fall/s2_30/ROIs1970_fall_s2_30_p44.tif
9,ROIs2017_winter/lc_32/ROIs2017_winter_lc_32_p618.tif,ROIs2017_winter/s1_32/ROIs2017_winter_s1_32_p618.tif,ROIs2017_winter/s2_32/ROIs2017_winter_s2_32_p618.tif
8,ROIs1158_spring/lc_110/ROIs1158_spring_lc_110_p205.tif,ROIs1158_spring/s1_110/ROIs1158_spring_s1_110_p205.tif,ROIs1158_spring/s2_110/ROIs1158_spring_s2_110_p205.tif
10,ROIs1970_fall/lc_61/ROIs1970_fall_lc_61_p154.tif,ROIs1970_fall/s1_61/ROIs1970_fall_s1_61_p154.tif,ROIs1970_fall/s2_61/ROIs1970_fall_s2_61_p154.tif
9,ROIs1970_fall/lc_112/ROIs1970_fall_lc_112_p503.tif,ROIs1970_fall/s1_112/ROIs1970_fall_s1_112_p503.tif,ROIs1970_fall/s2_112/ROIs1970_fall_s2_112_p503.tif
14,ROIs1868_summer/lc_126/ROIs1868_summer_lc_126_p598.tif,ROIs1868_summer/s1_126/ROIs1868_summer_s1_126_p598.tif,ROIs1868_summer/s2_126/ROIs1868_summer_s2_126_p598.tif
14,ROIs2017_winter/lc_42/ROIs2017_winter_lc_42_p688.tif,ROIs2017_winter/s1_42/ROIs2017_winter_s1_42_p688.tif,ROIs2017_winter/s2_42/ROIs2017_winter_s2_42_p688.tif
2,ROIs1868_summer/lc_86/ROIs1868_summer_lc_86_p219.tif,ROIs1868_summer/s1_86/ROIs1868_summer_s1_86_p219.tif,ROIs1868_summer/s2_86/ROIs1868_summer_s2_86_p219.tif
8,ROIs1868_summer/lc_95/ROIs1868_summer_lc_95_p677.tif,ROIs1868_summer/s1_95/ROIs1868_summer_s1_95_p677.tif,ROIs1868_summer/s2_95/ROIs1868_summer_s2_95_p677.tif
2,ROIs1158_spring/lc_39/ROIs1158_spring_lc_39_p712.tif,ROIs1158_spring/s1_39/ROIs1158_spring_s1_39_p712.tif,ROIs1158_spring/s2_39/ROIs1158_spring_s2_39_p712.tif
11,ROIs1868_summer/lc_40/ROIs1868_summer_lc_40_p411.tif,ROIs1868_summer/s1_40/ROIs1868_summer_s1_40_p411.tif,ROIs1868_summer/s2_40/ROIs1868_summer_s2_40_p411.tif
2,ROIs1158_spring/lc_17/ROIs1158_spring_lc_17_p259.tif,ROIs1158_spring/s1_17/ROIs1158_spring_s1_17_p259.tif,ROIs1158_spring/s2_17/ROIs1158_spring_s2_17_p259.tif
9,ROIs1970_fall/lc_35/ROIs1970_fall_lc_35_p713.tif,ROIs1970_fall/s1_35/ROIs1970_fall_s1_35_p713.tif,ROIs1970_fall/s2_35/ROIs1970_fall_s2_35_p713.tif
13,ROIs1158_spring/lc_138/ROIs1158_spring_lc_138_p382.tif,ROIs1158_spring/s1_138/ROIs1158_spring_s1_138_p382.tif,ROIs1158_spring/s2_138/ROIs1158_spring_s2_138_p382.tif
10,ROIs1158_spring/lc_103/ROIs1158_spring_lc_103_p804.tif,ROIs1158_spring/s1_103/ROIs1158_spring_s1_103_p804.tif,ROIs1158_spring/s2_103/ROIs1158_spring_s2_103_p804.tif
12,ROIs2017_winter/lc_27/ROIs2017_winter_lc_27_p367.tif,ROIs2017_winter/s1_27/ROIs2017_winter_s1_27_p367.tif,ROIs2017_winter/s2_27/ROIs2017_winter_s2_27_p367.tif
11,ROIs1868_summer/lc_15/ROIs1868_summer_lc_15_p687.tif,ROIs1868_summer/s1_15/ROIs1868_summer_s1_15_p687.tif,ROIs1868_summer/s2_15/ROIs1868_summer_s2_15_p687.tif
9,ROIs1970_fall/lc_30/ROIs1970_fall_lc_30_p838.tif,ROIs1970_fall/s1_30/ROIs1970_fall_s1_30_p838.tif,ROIs1970_fall/s2_30/ROIs1970_fall_s2_30_p838.tif
9,ROIs1868_summer/lc_137/ROIs1868_summer_lc_137_p742.tif,ROIs1868_summer/s1_137/ROIs1868_summer_s1_137_p742.tif,ROIs1868_summer/s2_137/ROIs1868_summer_s2_137_p742.tif
11,ROIs1158_spring/lc_131/ROIs1158_spring_lc_131_p155.tif,ROIs1158_spring/s1_131/ROIs1158_spring_s1_131_p155.tif,ROIs1158_spring/s2_131/ROIs1158_spring_s2_131_p155.tif
8,ROIs1970_fall/lc_25/ROIs1970_fall_lc_25_p280.tif,ROIs1970_fall/s1_25/ROIs1970_fall_s1_25_p280.tif,ROIs1970_fall/s2_25/ROIs1970_fall_s2_25_p280.tif
11,ROIs2017_winter/lc_138/ROIs2017_winter_lc_138_p681.tif,ROIs2017_winter/s1_138/ROIs2017_winter_s1_138_p681.tif,ROIs2017_winter/s2_138/ROIs2017_winter_s2_138_p681.tif
8,ROIs1970_fall/lc_119/ROIs1970_fall_lc_119_p614.tif,ROIs1970_fall/s1_119/ROIs1970_fall_s1_119_p614.tif,ROIs1970_fall/s2_119/ROIs1970_fall_s2_119_p614.tif
9,ROIs2017_winter/lc_94/ROIs2017_winter_lc_94_p267.tif,ROIs2017_winter/s1_94/ROIs2017_winter_s1_94_p267.tif,ROIs2017_winter/s2_94/ROIs2017_winter_s2_94_p267.tif
17,ROIs1868_summer/lc_43/ROIs1868_summer_lc_43_p107.tif,ROIs1868_summer/s1_43/ROIs1868_summer_s1_43_p107.tif,ROIs1868_summer/s2_43/ROIs1868_summer_s2_43_p107.tif
13,ROIs1970_fall/lc_122/ROIs1970_fall_lc_122_p398.tif,ROIs1970_fall/s1_122/ROIs1970_fall_s1_122_p398.tif,ROIs1970_fall/s2_122/ROIs1970_fall_s2_122_p398.tif
17,ROIs1868_summer/lc_113/ROIs1868_summer_lc_113_p92.tif,ROIs1868_summer/s1_113/ROIs1868_summer_s1_113_p92.tif,ROIs1868_summer/s2_113/ROIs1868_summer_s2_113_p92.tif
12,ROIs1158_spring/lc_146/ROIs1158_spring_lc_146_p605.tif,ROIs1158_spring/s1_146/ROIs1158_spring_s1_146_p605.tif,ROIs1158_spring/s2_146/ROIs1158_spring_s2_146_p605.tif
11,ROIs1970_fall/lc_105/ROIs1970_fall_lc_105_p501.tif,ROIs1970_fall/s1_105/ROIs1970_fall_s1_105_p501.tif,ROIs1970_fall/s2_105/ROIs1970_fall_s2_105_p501.tif
11,ROIs1868_summer/lc_40/ROIs1868_summer_lc_40_p33.tif,ROIs1868_summer/s1_40/ROIs1868_summer_s1_40_p33.tif,ROIs1868_summer/s2_40/ROIs1868_summer_s2_40_p33.tif
14,ROIs1158_spring/lc_140/ROIs1158_spring_lc_140_p563.tif,ROIs1158_spring/s1_140/ROIs1158_spring_s1_140_p563.tif,ROIs1158_spring/s2_140/ROIs1158_spring_s2_140_p563.tif
10,ROIs1158_spring/lc_17/ROIs1158_spring_lc_17_p671.tif,ROIs1158_spring/s1_17/ROIs1158_spring_s1_17_p671.tif,ROIs1158_spring/s2_17/ROIs1158_spring_s2_17_p671.tif
17,ROIs1868_summer/lc_101/ROIs1868_summer_lc_101_p30.tif,ROIs1868_summer/s1_101/ROIs1868_summer_s1_101_p30.tif,ROIs1868_summer/s2_101/ROIs1868_summer_s2_101_p30.tif
12,ROIs1158_spring/lc_147/ROIs1158_spring_lc_147_p731.tif,ROIs1158_spring/s1_147/ROIs1158_spring_s1_147_p731.tif,ROIs1158_spring/s2_147/ROIs1158_spring_s2_147_p731.tif
9,ROIs1868_summer/lc_15/ROIs1868_summer_lc_15_p620.tif,ROIs1868_summer/s1_15/ROIs1868_summer_s1_15_p620.tif,ROIs1868_summer/s2_15/ROIs1868_summer_s2_15_p620.tif
8,ROIs1970_fall/lc_22/ROIs1970_fall_lc_22_p434.tif,ROIs1970_fall/s1_22/ROIs1970_fall_s1_22_p434.tif,ROIs1970_fall/s2_22/ROIs1970_fall_s2_22_p434.tif
13,ROIs2017_winter/lc_138/ROIs2017_winter_lc_138_p587.tif,ROIs2017_winter/s1_138/ROIs2017_winter_s1_138_p587.tif,ROIs2017_winter/s2_138/ROIs2017_winter_s2_138_p587.tif
8,ROIs1970_fall/lc_20/ROIs1970_fall_lc_20_p519.tif,ROIs1970_fall/s1_20/ROIs1970_fall_s1_20_p519.tif,ROIs1970_fall/s2_20/ROIs1970_fall_s2_20_p519.tif
12,ROIs1868_summer/lc_17/ROIs1868_summer_lc_17_p661.tif,ROIs1868_summer/s1_17/ROIs1868_summer_s1_17_p661.tif,ROIs1868_summer/s2_17/ROIs1868_summer_s2_17_p661.tif
